년도,기준년월,"수출입구분:수입-I, 수출-E",AGCODE,HSCODE,국가코드,당월중량(kg),당월금액($),누계중량(kg),누계금액($)
2018,201812,E,112015905,712902093,HK,0.0,0,159.67,6250
2018,201812,E,112015905,712902093,US,0.0,0,6.0,76
2018,201812,E,116010101,808100000,AE,150.0,131,7555.66,32680
2018,201812,E,116010101,808100000,BH,0.0,0,1500.0,5244
2018,201812,E,116010101,808100000,DE,0.0,0,5.0,26
2018,201812,E,116010101,808100000,GU,870.4,6049,8818.9,58968
2018,201812,E,116010101,808100000,HK,28230.9,71317,333947.46,988123
2018,201812,E,116010101,808100000,ID,0.0,0,12600.0,35688
2018,201812,E,116010101,808100000,KH,240.0,564,1190.0,3364
2018,201812,E,116010101,808100000,KW,500.0,3360,1375.0,8646
2018,201812,E,116010101,808100000,KZ,0.0,0,30.0,199
2018,201812,E,116010101,808100000,MH,10.0,247,210.0,1247
2018,201812,E,116010101,808100000,MN,747.0,2357,54514.11,175028
2018,201812,E,116010101,808100000,MP,0.0,0,50.0,286
2018,201812,E,116010101,808100000,MY,23824.0,56631,85238.5,262534
2018,201812,E,116010101,808100000,PH,0.0,0,3870.0,9079
2018,201812,E,116010101,808100000,QA,0.0,0,15.0,82
2018,201812,E,116010101,808100000,RU,0.0,0,65242.64,158354
2018,201812,E,116010101,808100000,SG,137541.0,379127,306775.45,774917
2018,201812,E,116010101,808100000,TH,840.0,4508,4692.5,28103
2018,201812,E,116010101,808100000,TW,510350.0,1129251,1344608.88,3187442
2018,201812,E,116010101,808100000,US,0.0,0,36003.0,139036
2018,201812,E,116010101,808100000,VN,108087.0,297585,370328.72,1095812
2018,201812,E,116010102,813300000,AU,3.0,163,15.0,791
2018,201812,E,116010102,813300000,CA,9.0,390,45.0,1325
2018,201812,E,116010102,813300000,CN,11.7,1310,293.05,27524
2018,201812,E,116010102,813300000,HK,32.6,1769,401.1,28837
2018,201812,E,116010102,813300000,ID,0.0,0,9.0,971
2018,201812,E,116010102,813300000,IN,0.0,0,24.5,1942
2018,201812,E,116010102,813300000,JP,68.0,3352,68.0,3352
2018,201812,E,116010102,813300000,MN,2.4,272,18.96,2312
2018,201812,E,116010102,813300000,MY,2.88,326,15.24,1187
2018,201812,E,116010102,813300000,NZ,0.0,0,5.41,158
2018,201812,E,116010102,813300000,PW,0.0,0,24.0,86
2018,201812,E,116010102,813300000,SG,0.0,0,6.0,317
2018,201812,E,116010102,813300000,TW,63.0,1680,199.04,10651
2018,201812,E,116010102,813300000,US,12.0,699,54.4,4342
2018,201812,E,116010102,813300000,VN,3.6,165,9.6,841
2018,201812,E,116015101,2009710000,BD,0.0,0,3710.0,3338
2018,201812,E,116015101,2009710000,CN,0.0,0,95.2,376
2018,201812,E,116015101,2009710000,KH,300.0,507,300.0,507
2018,201812,E,116015101,2009710000,TH,0.0,0,290.0,1300
2018,201812,E,116015101,2009710000,US,0.0,0,124.8,473
2018,201812,E,116015101,2009710000,VN,0.0,0,2513.0,11657
2018,201812,E,116015102,2009790000,AU,0.0,0,50.0,293
2018,201812,E,116015102,2009790000,BD,0.0,0,6332.25,6099
2018,201812,E,116015102,2009790000,CA,2000.0,861,2000.0,861
2018,201812,E,116015102,2009790000,CN,3152.0,3385,17596.6,19112
2018,201812,E,116015102,2009790000,HK,142.1,1210,370.1,2438
2018,201812,E,116015102,2009790000,JP,0.0,0,391.0,8182
2018,201812,E,116015102,2009790000,MM,0.0,0,2400.0,3001
2018,201812,E,116015102,2009790000,MP,0.0,0,10.0,429
2018,201812,E,116015102,2009790000,MY,3400.0,8060,4617.0,12408
2018,201812,E,116015102,2009790000,NZ,0.0,0,2000.0,1020
2018,201812,E,116015102,2009790000,SG,0.43,5,150.43,792
2018,201812,E,116015102,2009790000,TR,0.0,0,41235.0,79462
2018,201812,E,116015102,2009790000,TW,220.0,685,2271.0,6653
2018,201812,E,116015102,2009790000,US,0.0,0,3041.0,7412
2018,201812,E,116015102,2009790000,VN,120.0,554,840.0,3524
2018,201812,E,116015900,2008992000,CN,0.0,0,3611.2,6599
2018,201812,E,116015900,2008992000,HK,3120.0,10224,27780.0,89253
2018,201812,E,116015900,2008992000,ID,0.0,0,21.0,556
2018,201812,E,116015900,2008992000,JP,0.0,0,11546.4,59455
2018,201812,E,116015900,2008992000,MN,0.0,0,12.0,640
2018,201812,E,116015900,2008992000,MO,0.0,0,240.0,800
2018,201812,E,116015900,2008992000,MY,0.0,0,720.0,3162
2018,201812,E,116015900,2008992000,TW,9576.0,26460,89843.4,250150
2018,201812,E,116015900,2008992000,US,0.0,0,2860.0,10124
2018,201812,E,116020121,808300000,AE,15260.0,46759,67007.9,194229
2018,201812,E,116020121,808300000,AR,0.0,0,5721.2,16303
2018,201812,E,116020121,808300000,AT,0.0,0,13600.0,37862
2018,201812,E,116020121,808300000,AU,12800.0,47640,185880.0,589767
2018,201812,E,116020121,808300000,BH,0.0,0,4050.0,13918
2018,201812,E,116020121,808300000,BR,0.0,0,28390.6,71854
2018,201812,E,116020121,808300000,CA,20422.0,62784,385844.88,1167243
2018,201812,E,116020121,808300000,CZ,3000.0,10008,9000.0,29507
2018,201812,E,116020121,808300000,DE,0.0,0,14080.0,45978
2018,201812,E,116020121,808300000,FR,0.0,0,6215.0,20234
2018,201812,E,116020121,808300000,GB,0.0,0,325.0,1298
2018,201812,E,116020121,808300000,GT,0.0,0,1000.0,3572
2018,201812,E,116020121,808300000,GU,1500.0,5479,41700.0,103683
2018,201812,E,116020121,808300000,HK,72840.4,171566,794238.15,1724100
2018,201812,E,116020121,808300000,ID,22044.0,67382,261062.0,662206
2018,201812,E,116020121,808300000,IN,80.0,258,14300.0,28447
2018,201812,E,116020121,808300000,IT,0.0,0,500.0,2177
2018,201812,E,116020121,808300000,KH,0.0,0,1200.0,2402
2018,201812,E,116020121,808300000,KW,3500.0,17080,5330.0,25413
2018,201812,E,116020121,808300000,KZ,0.0,0,85.0,476
2018,201812,E,116020121,808300000,MH,10.0,404,1210.0,3476
2018,201812,E,116020121,808300000,MM,12280.0,27128,12280.0,27128
2018,201812,E,116020121,808300000,MN,450.0,1021,13200.75,31856
2018,201812,E,116020121,808300000,MO,0.0,0,110.0,382
2018,201812,E,116020121,808300000,MP,0.0,0,7055.0,23573
2018,201812,E,116020121,808300000,MX,4904.0,17146,15925.8,62179
2018,201812,E,116020121,808300000,MY,23805.0,33771,117002.28,236927
2018,201812,E,116020121,808300000,NI,0.0,0,4000.0,14399
2018,201812,E,116020121,808300000,NL,0.0,0,6000.0,16320
2018,201812,E,116020121,808300000,NZ,0.0,0,81615.0,191098
2018,201812,E,116020121,808300000,OM,0.0,0,4020.0,11905
2018,201812,E,116020121,808300000,PE,0.0,0,7074.6,18772
2018,201812,E,116020121,808300000,PH,0.0,0,6370.0,17576
2018,201812,E,116020121,808300000,QA,225.0,958,985.8,2967
2018,201812,E,116020121,808300000,RU,0.0,0,75825.0,165629
2018,201812,E,116020121,808300000,SG,37875.5,75169,251831.0,547307
2018,201812,E,116020121,808300000,TH,17345.0,57817,159923.6,561240
2018,201812,E,116020121,808300000,TW,1279223.9,3377655,9285651.0,21280806
2018,201812,E,116020121,808300000,US,1598269.38,4982772,12052095.29,35594990
2018,201812,E,116020121,808300000,VN,1124278.2,2126369,8983558.6,16450204
2018,201812,E,116025900,2008400000,CN,4485.0,13169,6405.0,18397
2018,201812,E,116025900,2008400000,GU,7700.0,14560,7700.0,14560
2018,201812,E,116025900,2008400000,HK,0.0,0,7223.1,23924
2018,201812,E,116025900,2008400000,TW,13.4,376,93.8,2632
2018,201812,E,121010100,704902000,AE,0.0,0,415.0,1441
2018,201812,E,121010100,704902000,CA,234080.0,152857,996272.0,691985
2018,201812,E,121010100,704902000,CN,5000.0,2900,5000.0,2900
2018,201812,E,121010100,704902000,GB,0.0,0,7128.0,4198
2018,201812,E,121010100,704902000,GU,3750.0,4885,127296.0,165990
2018,201812,E,121010100,704902000,HK,5300.0,3190,67984.0,47359
2018,201812,E,121010100,704902000,ID,6000.0,4320,10710.0,6903
2018,201812,E,121010100,704902000,JP,0.0,0,3567660.0,2680237
2018,201812,E,121010100,704902000,KI,0.0,0,1281.0,3635
2018,201812,E,121010100,704902000,MH,0.0,0,5600.0,15017
2018,201812,E,121010100,704902000,MN,0.0,0,127.0,695
2018,201812,E,121010100,704902000,MP,0.0,0,141911.0,255478
2018,201812,E,121010100,704902000,MY,550.0,415,48020.0,25335
2018,201812,E,121010100,704902000,RU,0.0,0,15880.0,31457
2018,201812,E,121010100,704902000,SG,1945.0,2868,7464.5,18532
2018,201812,E,121010100,704902000,TW,976920.0,601658,18519982.0,11293229
2018,201812,E,121010100,704902000,US,15000.0,15075,30253.0,30200
2018,201812,E,121010100,704902000,VN,60.0,25,42960.0,41585
2018,201812,E,121210100,706901000,AE,14840.0,12540,14840.0,12540
2018,201812,E,121210100,706901000,AT,0.0,0,9609.6,4992
2018,201812,E,121210100,706901000,CA,179210.0,85333,286930.0,129923
2018,201812,E,121210100,706901000,DE,19200.0,15238,19200.0,15238
2018,201812,E,121210100,706901000,GB,40000.0,18355,48800.0,23923
2018,201812,E,121210100,706901000,GU,1500.0,1564,48000.0,51541
2018,201812,E,121210100,706901000,HK,21148.0,9511,54721.6,36341
2018,201812,E,121210100,706901000,ID,0.0,0,3000.0,1825
2018,201812,E,121210100,706901000,JP,973.0,49,73813.0,56502
2018,201812,E,121210100,706901000,MH,0.0,0,2850.0,4160
2018,201812,E,121210100,706901000,MN,0.0,0,200.0,264
2018,201812,E,121210100,706901000,MP,1500.0,1529,35505.0,39228
2018,201812,E,121210100,706901000,MY,950.0,699,3620.0,4923
2018,201812,E,121210100,706901000,NL,0.0,0,20000.0,10400
2018,201812,E,121210100,706901000,QA,0.0,0,840.0,3418
2018,201812,E,121210100,706901000,RU,0.0,0,17040.0,19142
2018,201812,E,121210100,706901000,SG,380.0,832,4621.5,9419
2018,201812,E,121210100,706901000,TH,4800.0,2655,7800.0,4410
2018,201812,E,121210100,706901000,US,1377800.0,1132957,3203340.0,2013595
2018,201812,E,121210100,706901000,VN,37960.0,24743,65904.0,62572
2018,201812,E,121210400,712902020,AE,0.0,0,1000.0,1140
2018,201812,E,121210400,712902020,AU,9049.1,26379,29774.66,102375
2018,201812,E,121210400,712902020,CA,0.0,0,1798.8,33327
2018,201812,E,121210400,712902020,CZ,0.0,0,41.0,663
2018,201812,E,121210400,712902020,DE,30.0,238,30.0,238
2018,201812,E,121210400,712902020,GB,0.0,0,182.0,2957
2018,201812,E,121210400,712902020,GU,70.0,520,235.0,1702
2018,201812,E,121210400,712902020,IQ,0.0,0,90.0,866
2018,201812,E,121210400,712902020,JP,0.0,0,340.0,2994
2018,201812,E,121210400,712902020,KW,0.0,0,107.52,2156
2018,201812,E,121210400,712902020,LA,0.0,0,80.0,170
2018,201812,E,121210400,712902020,MM,0.0,0,800.0,120
2018,201812,E,121210400,712902020,MP,0.0,0,30.0,277
2018,201812,E,121210400,712902020,NZ,115.0,856,524.0,3822
2018,201812,E,121210400,712902020,SA,0.0,0,120.0,1355
2018,201812,E,121210400,712902020,SG,0.0,0,215.4,1698
2018,201812,E,121210400,712902020,TH,0.0,0,2250.0,2301
2018,201812,E,121210400,712902020,US,3900.2,28927,13432.13,122662
2018,201812,E,121210400,712902020,VN,0.0,0,234.1,1694
2018,201812,E,121210400,712902020,ZA,0.0,0,10.0,96
2018,201812,E,121410200,710801000,CN,0.0,0,24000.0,10800
2018,201812,E,121410400,712200000,US,0.0,0,12.0,193
2018,201812,E,121415301,2001909070,CA,0.0,0,930.0,2023
2018,201812,E,121415301,2001909070,US,0.0,0,976.0,5692
2018,201812,E,121440200,710802000,AE,0.0,0,100.0,418
2018,201812,E,121440200,710802000,AU,110.4,915,1205.6,9974
2018,201812,E,121440200,710802000,CA,108.28,184,698.8,8069
2018,201812,E,121440200,710802000,CZ,400.0,3559,400.0,3559
2018,201812,E,121440200,710802000,HK,0.0,0,30.0,2933
2018,201812,E,121440200,710802000,IQ,0.0,0,600.0,1966
2018,201812,E,121440200,710802000,JP,418.68,5505,5094.4,68563
2018,201812,E,121440200,710802000,QA,0.0,0,3.0,5
2018,201812,E,121440300,711901000,MP,7.5,275,75.0,1967
2018,201812,E,121440400,712901000,AE,0.0,0,4.0,276
2018,201812,E,121440400,712901000,AU,40.0,1590,2764.0,136679
2018,201812,E,121440400,712901000,CA,0.0,0,2.0,92
2018,201812,E,121440400,712901000,CN,0.0,0,5.0,90
2018,201812,E,121440400,712901000,FR,0.0,0,122.0,5287
2018,201812,E,121440400,712901000,GB,0.0,0,18.0,558
2018,201812,E,121440400,712901000,HK,0.0,0,13.15,770
2018,201812,E,121440400,712901000,JP,0.0,0,84.0,1109
2018,201812,E,121440400,712901000,MZ,0.0,0,0.03,4
2018,201812,E,121440400,712901000,NL,0.0,0,302.4,11283
2018,201812,E,121440400,712901000,PH,0.0,0,81.68,1479
2018,201812,E,121440400,712901000,QA,5.11,100,8.11,143
2018,201812,E,121440400,712901000,SA,0.0,0,5.0,10
2018,201812,E,121440400,712901000,SG,0.0,0,6.76,530
2018,201812,E,121440400,712901000,US,1000.0,16105,6630.6,93467
2018,201812,E,121440400,712901000,VN,0.0,0,83.0,1982
2018,201812,E,121440500,703201000,CA,0.0,0,1000.0,2252
2018,201812,E,121440500,703201000,CN,24.0,395,24.0,395
2018,201812,E,121440500,703201000,DE,0.0,0,90.0,1225
2018,201812,E,121440500,703201000,FR,0.0,0,192.0,2484
2018,201812,E,121440500,703201000,GB,0.0,0,192.0,2484
2018,201812,E,121440500,703201000,HK,295.0,12381,4105.0,55062
2018,201812,E,121440500,703201000,JP,0.0,0,400.0,1975
2018,201812,E,121440500,703201000,KH,0.0,0,48.0,999
2018,201812,E,121440500,703201000,MN,0.0,0,109.6,856
2018,201812,E,121440500,703201000,NL,0.0,0,578.4,7576
2018,201812,E,121440500,703201000,SG,91.8,1077,1035.0,10700
2018,201812,E,121440500,703201000,US,160.0,2688,333.2,5408
2018,201812,E,121440500,703201000,VN,0.0,0,39.0,383
2018,201812,E,121440600,703209000,FR,0.0,0,200.0,839
2018,201812,E,121440600,703209000,HK,474.0,12466,1334.3,35626
2018,201812,E,121440600,703209000,JP,0.0,0,14.4,806
2018,201812,E,121440600,703209000,KE,0.0,0,10.0,9
2018,201812,E,121440600,703209000,KI,0.0,0,1435.0,4360
2018,201812,E,121440600,703209000,MN,14.7,85,58.8,345
2018,201812,E,121440600,703209000,NL,0.0,0,350.0,1064
2018,201812,E,121440600,703209000,RU,0.0,0,38231.0,73492
2018,201812,E,121440600,703209000,US,0.0,0,54.0,1442
2018,201812,E,121445300,2001909060,AE,0.0,0,1390.0,6997
2018,201812,E,121445300,2001909060,DZ,78.0,159,78.0,159
2018,201812,E,121445300,2001909060,HK,0.0,0,144.0,1509
2018,201812,E,121445300,2001909060,KW,0.0,0,120.0,618
2018,201812,E,121445300,2001909060,MN,0.0,0,3195.0,25530
2018,201812,E,121445300,2001909060,MP,0.0,0,10.0,30
2018,201812,E,121445300,2001909060,NZ,0.0,0,435.2,2885
2018,201812,E,121445300,2001909060,PH,0.0,0,641.92,4212
2018,201812,E,121445300,2001909060,QA,0.0,0,273.0,1740
2018,201812,E,121445300,2001909060,SG,0.0,0,1.8,23
2018,201812,E,121445300,2001909060,TH,0.0,0,576.47,29
2018,201812,E,121445300,2001909060,US,1174.8,6175,11403.16,56700
2018,201812,E,121610102,709609000,CA,50.0,2079,290.0,4743
2018,201812,E,121610102,709609000,CN,0.0,0,1080.0,2624
2018,201812,E,121610102,709609000,GB,100.0,533,903.0,5244
2018,201812,E,121610102,709609000,GU,8.0,44,194.0,1551
2018,201812,E,121610102,709609000,HK,39.0,255,603.22,3517
2018,201812,E,121610102,709609000,JP,21948.6,139809,230175.9,1401943
2018,201812,E,121610102,709609000,MN,0.0,0,253.2,1531
2018,201812,E,121610102,709609000,MP,572.0,4121,1673.0,14347
2018,201812,E,121610102,709609000,MY,0.0,0,20.0,231
2018,201812,E,121610102,709609000,NL,0.0,0,42.0,32
2018,201812,E,121610102,709609000,RU,0.0,0,80.0,516
2018,201812,E,121610102,709609000,SG,661.6,3997,7467.67,53398
2018,201812,E,121610102,709609000,TW,0.0,0,0.6,9
2018,201812,E,121610102,709609000,US,523.2,7370,1594.9,21058
2018,201812,E,121610102,709609000,VN,0.0,0,6.25,41
2018,201812,E,121610121,904210000,CN,0.0,0,85.0,2944
2018,201812,E,121610121,904210000,GU,1.0,31,1.0,31
2018,201812,E,121610121,904210000,HK,0.0,0,30.0,1019
2018,201812,E,121610121,904210000,MM,0.0,0,4.5,161
2018,201812,E,121610121,904210000,RU,0.0,0,12.0,480
2018,201812,E,121610121,904210000,SG,0.0,0,4.1,103
2018,201812,E,121610121,904210000,TH,0.0,0,1.6,459
2018,201812,E,121610121,904210000,US,0.0,0,220.0,3632
2018,201812,E,121610123,904220000,AE,550.0,2557,15790.0,64595
2018,201812,E,121610123,904220000,AO,0.0,0,81.38,5151
2018,201812,E,121610123,904220000,AT,1300.0,6540,20400.0,98061
2018,201812,E,121610123,904220000,AU,11812.0,61119,106195.78,550455
2018,201812,E,121610123,904220000,BD,0.0,0,2900.0,13630
2018,201812,E,121610123,904220000,BH,0.0,0,408.6,2416
2018,201812,E,121610123,904220000,BN,300.0,1336,720.0,3174
2018,201812,E,121610123,904220000,BR,1400.0,6604,4350.0,20122
2018,201812,E,121610123,904220000,CA,35246.36,170565,199939.44,1009022
2018,201812,E,121610123,904220000,CH,250.0,1227,2970.0,14074
2018,201812,E,121610123,904220000,CI,0.0,0,10.0,151
2018,201812,E,121610123,904220000,CL,30.0,135,3237.16,15384
2018,201812,E,121610123,904220000,CN,9000.0,26489,9588.4,30621
2018,201812,E,121610123,904220000,CZ,0.0,0,9970.0,47806
2018,201812,E,121610123,904220000,DE,3700.0,18500,41598.82,208643
2018,201812,E,121610123,904220000,DK,0.0,0,2500.0,11350
2018,201812,E,121610123,904220000,DO,0.0,0,1000.0,4817
2018,201812,E,121610123,904220000,DZ,420.0,569,447.0,763
2018,201812,E,121610123,904220000,EG,0.0,0,600.0,2274
2018,201812,E,121610123,904220000,ES,0.0,0,200.0,855
2018,201812,E,121610123,904220000,FJ,0.0,0,120.0,624
2018,201812,E,121610123,904220000,FR,0.0,0,5630.0,26032
2018,201812,E,121610123,904220000,GB,1889.6,9805,18166.6,101635
2018,201812,E,121610123,904220000,GH,0.0,0,1250.0,5500
2018,201812,E,121610123,904220000,GT,710.0,3168,1960.0,8487
2018,201812,E,121610123,904220000,GU,32.0,616,4486.4,21259
2018,201812,E,121610123,904220000,HK,2950.0,12097,14645.0,61748
2018,201812,E,121610123,904220000,ID,10629.0,53697,45911.38,268259
2018,201812,E,121610123,904220000,IL,0.0,0,600.0,2795
2018,201812,E,121610123,904220000,IN,0.0,0,2143.0,12450
2018,201812,E,121610123,904220000,IQ,0.0,0,3679.02,21674
2018,201812,E,121610123,904220000,IR,0.0,0,50.0,258
2018,201812,E,121610123,904220000,IT,0.0,0,500.0,2603
2018,201812,E,121610123,904220000,JO,0.0,0,350.0,1626
2018,201812,E,121610123,904220000,JP,32100.0,209749,376955.1,2920494
2018,201812,E,121610123,904220000,KE,0.0,0,500.0,2650
2018,201812,E,121610123,904220000,KH,2300.0,10036,45400.0,199532
2018,201812,E,121610123,904220000,KW,0.0,0,6926.6,33079
2018,201812,E,121610123,904220000,KZ,0.0,0,70.0,414
2018,201812,E,121610123,904220000,LA,0.0,0,7010.0,31162
2018,201812,E,121610123,904220000,LV,300.0,1500,300.0,1500
2018,201812,E,121610123,904220000,MA,200.0,2446,800.0,13565
2018,201812,E,121610123,904220000,MG,0.0,0,1.0,30
2018,201812,E,121610123,904220000,MM,0.0,0,1067.43,1228
2018,201812,E,121610123,904220000,MN,0.0,0,694.5,4405
2018,201812,E,121610123,904220000,MP,1000.0,4389,2115.4,10801
2018,201812,E,121610123,904220000,MU,0.0,0,100.0,521
2018,201812,E,121610123,904220000,MY,3572.4,16754,34043.62,152177
2018,201812,E,121610123,904220000,MZ,0.0,0,2.1,24
2018,201812,E,121610123,904220000,NG,0.0,0,420.0,2100
2018,201812,E,121610123,904220000,NL,4906.9,28865,28822.0,150379
2018,201812,E,121610123,904220000,NO,0.0,0,2200.0,12168
2018,201812,E,121610123,904220000,NP,1.0,15,1901.0,8202
2018,201812,E,121610123,904220000,NZ,3420.0,15954,27100.5,128059
2018,201812,E,121610123,904220000,OM,0.0,0,800.0,4038
2018,201812,E,121610123,904220000,PA,0.0,0,200.0,1197
2018,201812,E,121610123,904220000,PE,100.0,449,1200.0,5216
2018,201812,E,121610123,904220000,PH,14500.0,55760,232690.5,904879
2018,201812,E,121610123,904220000,PK,0.0,0,140.0,700
2018,201812,E,121610123,904220000,PL,300.0,1413,1960.0,9157
2018,201812,E,121610123,904220000,PT,0.0,0,700.0,3416
2018,201812,E,121610123,904220000,PY,0.0,0,1170.0,5135
2018,201812,E,121610123,904220000,QA,608.6,3371,2106.8,12176
2018,201812,E,121610123,904220000,RU,0.0,0,800.0,3720
2018,201812,E,121610123,904220000,SA,0.0,0,5740.0,31951
2018,201812,E,121610123,904220000,SE,0.0,0,3000.0,14230
2018,201812,E,121610123,904220000,SG,1260.0,5924,25898.04,125085
2018,201812,E,121610123,904220000,SK,0.0,0,400.0,1864
2018,201812,E,121610123,904220000,TG,0.0,0,25.0,305
2018,201812,E,121610123,904220000,TH,0.0,0,2450.0,13037
2018,201812,E,121610123,904220000,TN,3.7,123,32.7,1004
2018,201812,E,121610123,904220000,TW,21096.0,77378,349723.4,1201422
2018,201812,E,121610123,904220000,US,90429.04,420572,854349.77,4077235
2018,201812,E,121610123,904220000,VN,31510.0,95615,157131.2,650160
2018,201812,E,121610123,904220000,VU,0.0,0,2.0,4
2018,201812,E,121610123,904220000,WS,0.0,0,500.0,2277
2018,201812,E,121610123,904220000,ZA,0.0,0,3600.0,18487
2018,201812,E,121610123,904220000,ZM,0.0,0,100.0,257
2018,201812,E,121610200,710807000,GU,60.0,361,415.0,2581
2018,201812,E,121610200,710807000,QA,0.0,0,3.0,11
2018,201812,E,121610310,711905091,IQ,0.0,0,100.0,1245
2018,201812,E,121610310,711905091,US,200.0,460,2789.0,10159
2018,201812,I,112011001,710100000,BE,10080.0,10907,203690.0,211181
2018,201812,I,112011001,710100000,CN,154650.0,131896,2222240.0,1859007
2018,201812,I,112011001,710100000,CO,0.0,0,4.0,32
2018,201812,I,112011001,710100000,ES,0.0,0,70380.0,65939
2018,201812,I,112011001,710100000,PE,0.0,0,3.0,213
2018,201812,I,112011001,710100000,US,241531.05,372005,2046288.81,2789433
2018,201812,I,112011001,710100000,VN,83500.0,86660,699230.0,682617
2018,201812,I,112011900,701900000,AU,1800.0,9956,20062143.88,11793403
2018,201812,I,112011900,701900000,US,8447902.04,4913560,18530203.28,11949498
2018,201812,I,112012001,1105100000,CN,0.0,0,0.4,10
2018,201812,I,112012001,1105100000,MY,0.0,0,0.4,10
2018,201812,I,112012001,1105100000,US,66847.88,147134,681754.24,1153177
2018,201812,I,112012002,1105200000,BE,3300.0,7668,14705.0,37080
2018,201812,I,112012002,1105200000,DE,147000.0,208832,368501.5,525104
2018,201812,I,112012002,1105200000,IN,0.0,0,1.0,18
2018,201812,I,112012002,1105200000,IT,0.0,0,4.76,25
2018,201812,I,112012002,1105200000,NL,44000.0,57076,220000.0,257355
2018,201812,I,112012002,1105200000,PL,143000.0,476528,603850.0,1590170
2018,201812,I,112012002,1105200000,US,45333.44,72204,776702.88,1265980
2018,201812,I,112015901,2004100000,AT,0.0,0,22.61,146
2018,201812,I,112015901,2004100000,AU,0.0,0,34104.0,103879
2018,201812,I,112015901,2004100000,BE,726145.5,867623,9709745.29,11822830
